466,1
502,1
590,1
573,1
422,1
679,1
595,1
472,1
442,1
633,1
276,1
422,1
621,1
498,1
622,1
459,1
413,1
400,1
399,1
387,1
561,1
481,1
496,1
571,1
555,1
442,1
478,1
464,1
522,1
637,1
466,1
603,1
350,1
518,1
394,1
418,1
464,1
513,1
440,1
430,1
349,1
216,1
373,1
363,1
428,1
456,1
432,1
529,1
464,1
533,1
541,1
587,1
616,1
425,1
384,1
474,1
407,1
498,1
472,1
332,1
340,1
520,1
537,1
558,1
653,1
435,1
564,1
316,1
412,1
484,1
472,1
544,1
591,1
470,1
490,1
378,1
515,1
453,1
508,1
444,1
422,1
360,1
577,1
561,1
361,1
421,1
418,1
490,1
492,1
450,1
509,1
468,1
616,1
563,1
532,1
494,1
482,1
611,1
530,1
554,1
459,1
447,1
239,1
318,1
524,1
405,1
553,1
471,1
373,1
461,1
587,1
433,1
623,1
465,1
470,1
446,1
288,1
406,1
581,1
590,1
589,1
535,1
399,1
601,1
246,1
639,1
502,1
613,1
540,1
486,1
490,1
532,1
561,1
488,1
640,1
502,1
449,1
518,1
631,1
381,1
428,1
601,1
514,1
375,1
548,1
389,1
395,1
590,1
520,1
666,1
550,1
73,1
687,1
540,1
405,1
458,1
307,1
445,1
567,1
563,1
647,1
531,1
417,1
389,1
441,1
374,1
565,1
255,1
130,1
509,1
487,1
476,1
607,1
439,1
684,1
549,1
544,1
522,1
537,1
562,1
465,1
446,1
317,1
470,1
390,1
442,1
345,1
587,1
311,1
474,1
531,1
478,1
469,1
533,1
458,1
485,1
621,1
475,1
517,1
526,1
406,1
648,1
443,1
595,1
376,1
345,1
486,1
453,1
504,1
603,1
525,1
341,1
388,1
505,1
660,1
431,1
432,1
531,1
537,1
481,1
466,1
429,1
648,1
458,1
708,1
519,1
636,1
530,1
377,1
514,1
545,1
499,1
626,1
495,1
514,1
426,1
631,1
457,1
459,1
390,1
606,1
375,1
387,1
560,1
345,1
444,1
615,1
393,1
576,1
375,1
445,1
552,1
289,1
478,1
422,1
529,1
499,1
388,1
311,1
471,1
508,1
430,1
407,1
350,1
421,1
535,1
531,1
502,1
419,1
360,1
537,1
728,1
520,1
630,1
438,1
523,1
693,1
332,1
445,1
551,1
393,1
326,1
699,1
440,1
508,1
236,1
415,1
517,1
496,1
486,1
334,1
479,1
654,1
418,1
392,1
327,1
426,1
412,1
443,1
442,1
383,1
487,1
274,1
562,1
415,1
524,1
646,1
459,1
634,1
539,1
609,1
451,1
508,1
398,1
476,1
344,1
424,1
416,1
452,1
457,1
474,1
547,1
356,1
578,1
578,1
578,1
572,1
526,1
693,1
601,1
295,1
792,1
435,1
757,1
502,1
435,1
318,1
637,1
348,1
653,1
555,1
488,1
498,1
424,1
431,1
599,1
385,1
638,1
499,1
398,1
509,1
601,1
541,1
551,1
580,1
566,1
564,1
475,1
369,1
399,1
536,1
455,1
325,1
576,1
476,1
585,1
411,1
650,1
492,1
617,1
458,1
412,1
454,1
391,1
556,1
268,1
314,1
433,1
493,1
662,1
525,1
513,1
467,1
586,1
469,1
496,1
634,1
529,1
690,1
441,1
581,1
472,1
515,1
676,1
573,1
261,1
468,1
442,1
470,1
477,1
452,1
408,1
374,1
565,1
783,1
512,1
487,1
716,1
559,1
591,1
467,1
624,1
503,1
461,1
733,1
638,1
395,1
478,1
508,1
528,1
518,1
415,1
529,1
376,1
685,1
556,1
466,1
458,1
487,1
448,1
478,1
600,1
536,1
596,1
422,1
435,1
565,1
532,1
430,1
572,1
398,1
541,1
538,1
426,1
610,1
488,1
514,1
672,1
437,1
560,1
593,1
340,1
441,1
490,1
650,1
442,1
725,1
437,1
404,1
602,1
485,1
465,1
465,1
519,1
708,1
501,1
508,1
552,1
487,1
527,1
502,1
536,1
469,1
500,1
472,1
757,1
511,1
296,1
476,1
509,1
564,1
483,1
520,1
364,1
623,1
474,1
536,1
497,1
540,1
714,1
252,1
515,1
426,1
425,1
231,1
443,1
428,1
605,1
559,1
551,1
513,1
631,1
412,1
733,1
552,1
440,1
610,1
549,1
602,1
386,1
543,1
541,1
640,1
577,1
457,1
563,1
479,1
691,1
702,1
392,1
472,1
504,1
392,1
647,1
538,1
326,1
548,1
618,1
540,1
528,1
490,1
393,1
467,1
357,1
532,1
437,1
478,1
600,1
549,1
523,1
487,1
600,1
495,1
639,1
510,1
363,1
710,1
443,1
506,1
436,1
501,1
652,1
589,1
598,1
663,1
496,1
526,1
463,1
625,1
489,1
579,1
302,1
592,1
429,1
652,1
454,1
527,1
564,1
644,1
600,1
707,1
408,1
588,1
484,1
375,1
556,1
467,1
564,1
380,1
704,1
663,1
517,1
499,1
483,1
528,1
569,1
669,1
642,1
567,1
396,1
584,1
524,1
458,1
562,1
318,1
442,1
307,1
517,1
498,1
442,1
576,1
548,1
425,1
319,1
427,1
591,1
506,1
456,1
453,1
306,1
572,1
514,1
629,1
413,1
514,1
516,1
518,1
628,1
570,1
494,1
593,1
590,1
526,1
525,1
574,1
584,1
521,1
431,1
551,1
436,1
489,1
551,1
461,1
468,1
624,1
401,1
540,1
652,1
507,1
564,1
477,1
419,1
467,1
696,1
574,1
492,1
546,1
427,1
479,1
449,1
587,1
319,1
541,1
714,1
582,1
657,1
519,1
450,1
308,1
493,1
542,1
550,1
525,1
606,1
386,1
437,1
796,1
378,1
631,1
508,1
350,1
398,1
356,1
561,1
488,1
509,1
541,1
475,1
457,1
389,1
520,1
557,1
506,1
401,1
453,1
499,1
482,1
685,1
585,1
350,1
179,1
589,1
614,1
510,1
413,1
516,1
371,1
643,1
455,1
559,1
545,1
439,1
551,1
456,1
513,1
435,1
465,1
492,1
302,1
676,1
548,1
548,1
583,1
575,1
519,1
461,1
484,1
231,1
372,1
658,1
500,1
424,1
523,1
470,1
395,1
534,1
451,1
558,1
645,1
628,1
521,1
339,1
501,1
475,1
607,1
332,1
451,1
413,1
492,1
611,1
553,1
430,1
533,1
511,1
467,1
435,1
549,1
462,1
506,1
544,1
485,1
554,1
361,1
518,1
393,1
427,1
347,1
387,1
611,1
621,1
430,1
495,1
472,1
630,1
741,1
377,1
665,1
665,1
531,1
387,1
524,1
268,1
430,1
556,1
435,1
628,1
557,1
587,1
372,1
443,1
425,1
576,1
515,1
524,1
423,1
356,1
485,1
416,1
601,1
504,1
602,1
522,1
558,1
374,1
553,1
660,1
608,1
491,1
419,1
386,1
517,1
420,1
579,1
462,1
550,1
555,1
542,1
353,1
583,1
281,1
519,1
350,1
403,1
484,1
401,1
498,1
541,1
414,1
545,1
487,1
547,1
496,1
483,1
398,1
532,1
317,1
662,1
331,1
480,1
435,1
384,1
480,1
582,1
539,1
523,1
608,1
694,1
545,1
549,1
335,1
288,1
490,1
469,1
601,1
696,1
488,1
413,1
574,1
479,1
615,1
388,1
692,1
515,1
468,1
511,1
597,1
515,1
265,1
543,1
570,1
435,1
406,1
640,1
542,1
705,1
494,1
535,1
422,1
722,1
635,1
396,1
545,1
362,1
612,1
402,1
321,1
602,1
539,1
577,1
415,1
598,1
541,1
513,1
519,1
510,1
390,1
500,1
557,1
494,1
501,1
658,1
532,1
399,1
585,1
552,1
629,1
624,1
342,1
618,1
636,1
567,1
434,1
361,1
363,1
736,1
445,1
671,1
512,1
306,1
400,1
332,1
567,1
453,1
395,1
554,1
391,1
327,1
538,1
362,1
579,1
438,1
563,1
398,1
341,1
423,1
580,1
837,1
519,1
529,1
521,1
401,1
590,1
483,1
500,1
704,1
474,1
404,1
435,1
437,1
470,1
585,1
633,1
639,1
430,1
455,1
398,1
506,1
544,1
552,1
508,1
472,1
361,1
397,1
300,1
506,1
651,1
610,1
468,1
558,1
440,1
519,1
524,1
653,1
438,1
535,1
532,1
384,1
243,1
381,1
476,1
442,1
572,1
624,1
620,1
405,1
396,1
708,1
350,1
759,1
480,1
566,1
357,1
569,1
503,1
661,1
617,1
530,1
404,1
555,1
539,1
405,1
279,1
369,1
477,1
338,1
542,1
485,1
533,1
509,1
619,1
346,1
352,1
486,1
435,1
419,1
624,1
325,1
528,1
571,1
581,1
465,1
458,1
386,1
518,1
465,1
458,1
544,1
544,1
456,1
361,1
431,1
449,1
368,1
568,1
466,2
707,2
700,2
440,2
523,2
472,2
478,2
530,2
678,2
527,2
576,2
716,2
629,2
594,2
424,2
717,2
672,2
768,2
671,2
669,2
565,2
654,2
492,2
663,2
626,2
707,2
598,2
573,2
697,2
505,2
661,2
448,2
594,2
418,2
463,2
605,2
548,2
725,2
648,2
512,2
573,2
749,2
553,2
582,2
499,2
666,2
543,2
594,2
579,2
553,2
513,2
526,2
773,2
600,2
653,2
603,2
532,2
771,2
458,2
698,2
558,2
608,2
583,2
538,2
424,2
674,2
650,2
707,2
615,2
616,2
458,2
444,2
526,2
657,2
640,2
533,2
534,2
573,2
524,2
421,2
797,2
547,2
538,2
510,2
755,2
552,2
744,2
505,2
553,2
547,2
440,2
809,2
609,2
527,2
486,2
596,2
587,2
746,2
497,2
571,2
682,2
665,2
500,2
719,2
626,2
518,2
537,2
418,2
546,2
649,2
546,2
528,2
727,2
677,2
561,2
664,2
537,2
713,2
549,2
529,2
510,2
698,2
577,2
708,2
597,2
571,2
709,2
507,2
604,2
524,2
600,2
546,2
582,2
409,2
737,2
695,2
623,2
412,2
546,2
424,2
542,2
657,2
616,2
691,2
634,2
611,2
514,2
603,2
656,2
744,2
661,2
663,2
589,2
688,2
630,2
617,2
778,2
583,2
678,2
701,2
531,2
687,2
610,2
610,2
544,2
546,2
671,2
478,2
662,2
511,2
578,2
588,2
628,2
465,2
631,2
662,2
394,2
587,2
509,2
526,2
684,2
532,2
618,2
601,2
594,2
724,2
698,2
706,2
570,2
764,2
509,2
683,2
557,2
668,2
591,2
562,2
651,2
625,2
546,2
638,2
631,2
706,2
393,2
799,2
610,2
518,2
571,2
598,2
693,2
582,2
483,2
596,2
688,2
728,2
494,2
620,2
680,2
550,2
514,2
545,2
694,2
759,2
694,2
527,2
584,2
463,2
537,2
469,2
573,2
658,2
534,2
739,2
631,2
472,2
655,2
459,2
660,2
502,2
504,2
496,2
624,2
591,2
559,2
602,2
662,2
398,2
491,2
705,2
593,2
615,2
571,2
619,2
460,2
632,2
723,2
661,2
658,2
528,2
654,2
581,2
552,2
529,2
607,2
445,2
636,2
683,2
539,2
548,2
652,2
670,2
643,2
836,2
724,2
486,2
511,2
591,2
